,year,month,sector,floor_size,district,elevation,floors,built,tmp_min,tmp_mean,cost,source,total_size,cost_per_meter
17576,2013,1.0,1,547.0,2,172.0,1,1923,7.0,705.07,705.07,2,547.0,1.2889762340036564
17577,2008,7.0,2,320.0,2,203.0,5,1944,24.4,2483.71,2483.71,1,1600.0,1.55231875
17578,2005,10.0,2,525.0,8,117.0,1,1993,18.9,632.14,632.14,3,525.0,1.2040761904761905
17579,2008,2.0,1,489.0,6,37.0,2,1934,14.9,1480.0,1480.0,3,978.0,1.5132924335378324
17580,2008,9.0,1,488.0,2,55.0,5,1995,19.4,4839.79,4839.79,1,2440.0,1.9835204918032787
17581,2011,7.0,4,625.0,2,51.0,1,1975,24.8,303.7,303.7,2,625.0,0.48591999999999996
17582,2010,2.0,5,399.0,5,37.0,15,1922,14.7,5181.99,5181.99,2,5985.0,0.8658295739348371
17583,2006,4.0,1,301.0,7,12.0,2,1920,23.4,821.73,821.73,3,602.0,1.365
17584,2007,10.0,1,1105.0,7,117.0,6,1966,16.9,7610.78,7610.78,2,6630.0,1.1479306184012066
17585,2006,4.0,3,1024.0,6,203.0,23,1967,22.9,30862.54,30862.54,1,23552.0,1.3103999660326087
17586,2008,3.0,2,156.0,3,-7.0,3,1978,19.8,566.09,566.09,1,468.0,1.2095940170940171
17587,2005,2.0,1,501.0,8,117.0,6,2009,11.3,4009.14,4009.14,3,3006.0,1.3337125748502994
17588,2013,10.0,5,577.0,6,203.0,3,1941,17.4,912.24,912.24,2,1731.0,0.5270017331022531
17589,2008,5.0,2,1862.0,8,19.0,6,1945,24.6,10979.84,10979.84,3,11172.0,0.9827998567848192
17590,2008,1.0,1,1105.0,7,117.0,6,1966,7.3,7279.87,7279.87,2,6630.0,1.0980196078431372
17591,2009,4.0,1,439.0,3,19.0,5,1958,21.5,1833.66,1833.66,3,2195.0,0.8353804100227791
17592,2013,1.0,2,243.0,8,19.0,6,1991,6.0,2770.81,2770.81,1,1458.0,1.9004183813443072
17593,2012,6.0,5,741.0,2,55.0,9,2004,24.1,6008.1,6008.1,3,6669.0,0.9008996851102115
17594,2009,12.0,4,987.0,5,203.0,2,1934,9.4,1220.82,1220.82,2,1974.0,0.6184498480243161
17595,2014,2.0,4,218.0,4,37.0,6,1990,12.1,547.4,547.4,2,1308.0,0.41850152905198773
17596,2008,12.0,5,285.0,7,55.0,8,1932,8.6,3951.49,3951.49,3,2280.0,1.7331096491228069
17597,2005,7.0,1,2080.0,2,117.0,6,2006,26.4,23678.05,23678.05,1,12480.0,1.8972796474358973
17598,2005,9.0,1,360.0,3,12.0,3,1948,20.6,1273.71,1273.71,3,1080.0,1.179361111111111
17599,2010,6.0,1,596.0,1,337.0,6,1984,20.6,4295.49,4295.49,3,3576.0,1.2011996644295302
17600,2013,5.0,5,575.0,4,172.0,14,1940,23.7,5933.66,5933.66,3,8050.0,0.7371006211180124
17601,2006,11.0,2,326.0,7,12.0,5,1983,14.6,2668.89,2668.89,3,1630.0,1.637355828220859
17602,2005,9.0,2,399.0,5,12.0,4,1975,20.6,1494.6,1494.6,3,1596.0,0.9364661654135338
17603,2008,3.0,1,1265.0,7,117.0,3,1971,15.5,4166.99,4166.99,2,3795.0,1.0980210803689063
17604,2010,7.0,5,479.0,1,203.0,27,1973,21.6,11096.51,11096.51,3,12933.0,0.8579996907136782
17605,2006,7.0,2,812.0,7,337.0,3,2008,26.0,2565.11,2565.11,3,2436.0,1.0530008210180624
17606,2011,1.0,1,589.0,2,12.0,2,1956,8.0,2197.09,2197.09,3,1178.0,1.8651018675721562
17607,2009,7.0,1,451.0,2,12.0,2,1981,25.5,1477.98,1477.98,1,902.0,1.638558758314856
17608,2008,3.0,4,379.0,2,117.0,1,1973,15.9,184.17,184.17,2,379.0,0.4859366754617414
17609,2007,9.0,3,239.0,5,37.0,18,1998,19.7,3112.29,3112.29,3,4302.0,0.7234518828451882
17610,2008,10.0,5,356.0,1,55.0,25,1952,18.1,5793.9,5793.9,2,8900.0,0.6509999999999999
17611,2014,4.0,3,293.0,8,172.0,28,1972,23.0,7517.1,7517.1,1,8204.0,0.9162725499756217
17612,2009,9.0,1,213.0,1,172.0,3,1960,22.8,767.57,767.57,3,639.0,1.2012050078247263
17613,2010,8.0,1,129.0,1,337.0,2,1952,22.8,258.66,258.66,2,258.0,1.0025581395348837
17614,2014,4.0,3,460.0,7,55.0,21,1967,20.9,6508.76,6508.76,2,9660.0,0.673784679089027
17615,2012,8.0,1,215.0,4,37.0,6,1981,22.8,1119.72,1119.72,2,1290.0,0.868
17616,2014,4.0,3,233.0,7,51.0,12,1949,20.7,2063.32,2063.32,2,2796.0,0.7379542203147353
17617,2006,11.0,2,857.0,8,37.0,6,1966,14.1,2892.19,2892.19,2,5142.0,0.562464021781408
17618,2007,8.0,1,230.0,6,203.0,4,1967,22.6,1155.34,1155.34,3,920.0,1.255804347826087
17619,2006,2.0,1,139.0,7,117.0,6,1928,11.0,1503.87,1503.87,1,834.0,1.8032014388489208
17620,2008,8.0,5,487.0,1,51.0,2,1934,22.3,987.64,987.64,3,974.0,1.0140041067761807
17621,2012,2.0,1,547.0,7,203.0,1,1979,11.0,827.52,827.52,3,547.0,1.512833638025594
17622,2008,12.0,5,659.0,7,117.0,22,1920,10.1,21960.99,21960.99,3,14498.0,1.514759966891985
17623,2014,6.0,3,594.0,8,337.0,26,1994,25.1,16509.39,16509.39,1,15444.0,1.0689840714840715
17624,2013,8.0,1,290.0,2,51.0,4,2003,18.6,1439.23,1439.23,3,1160.0,1.2407155172413793
17625,2007,3.0,5,821.0,3,51.0,8,1993,16.2,6951.57,6951.57,1,6568.0,1.0583998172959805
17626,2012,6.0,1,877.0,2,55.0,2,1984,25.9,1339.78,1339.78,2,1754.0,0.763842645381984
17627,2012,10.0,3,530.0,3,19.0,17,2007,19.3,8173.87,8173.87,1,9010.0,0.9071997780244173
17628,2011,3.0,3,623.0,1,51.0,26,1999,15.4,15452.62,15452.62,3,16198.0,0.9539832078034326
17629,2007,3.0,3,449.0,1,337.0,29,1926,19.4,10228.03,10228.03,3,13021.0,0.7855026495660856
17630,2012,8.0,1,367.0,2,-7.0,6,1974,22.9,2645.04,2645.04,3,2202.0,1.201198910081744
17631,2014,5.0,4,497.0,3,51.0,6,1957,22.3,143.52,143.52,2,2982.0,0.048128772635814894
17632,2011,11.0,3,3228.0,3,-7.0,5,1944,11.6,15927.6,15927.6,3,16140.0,0.9868401486988848
17633,2005,4.0,4,1272.0,2,19.0,3,1922,20.9,4936.38,4936.38,1,3816.0,1.2936006289308177
17634,2013,5.0,2,656.6619098651926,5,337.0,5,1922,25.2,2567.77,2567.77,1,3283.309549325963,0.7820675941222607
17635,2010,12.0,1,228.0,1,55.0,22,1960,9.8,6006.87,6006.87,3,5016.0,1.197541866028708
17636,2005,3.0,1,1265.0,7,117.0,3,1971,17.1,3788.17,3788.17,2,3795.0,0.9982002635046113
17637,2010,8.0,3,1172.0,8,12.0,2,1997,20.9,1727.76,1727.76,3,2344.0,0.737098976109215
17638,2014,2.0,5,1260.0,6,55.0,4,1937,13.2,5927.04,5927.04,1,5040.0,1.176
17639,2006,10.0,3,256.0,8,-7.0,19,2005,17.1,4039.22,4039.22,3,4864.0,0.8304317434210526
17640,2006,2.0,2,1862.0,8,19.0,6,1945,13.6,4851.541864684603,4851.541864684603,1,11172.0,0.43425902834627667
17641,2007,8.0,1,411.0,8,19.0,4,1987,19.1,2863.93,2863.93,1,1644.0,1.7420498783454987
17642,2009,1.0,1,529.0,2,117.0,26,1989,9.6,16944.93,16944.93,1,13754.0,1.2320001454122438
17643,2010,3.0,4,240.0,3,37.0,5,1957,16.1,1088.64,1088.64,1,1200.0,0.9072000000000001
17644,2012,4.0,4,641.0,6,337.0,5,1963,22.4,2156.16,2156.16,3,3205.0,0.6727488299531981
17645,2013,7.0,4,1272.0,2,19.0,3,1922,23.7,2244.67,2244.67,2,3816.0,0.588225890985325
17646,2006,5.0,3,449.0,1,337.0,29,1926,23.4,12340.0,12340.0,3,13021.0,0.9476998694416712
17647,2014,10.0,5,821.0,3,51.0,8,1993,17.8,4610.74,4610.74,3,6568.0,0.7020006090133982
17648,2011,11.0,1,588.0,2,12.0,4,1963,15.7,2470.26,2470.26,2,2352.0,1.050280612244898
17649,2006,6.0,4,987.0,5,203.0,2,1934,23.2,1255.83,1255.83,3,1974.0,0.6361854103343465
17650,2007,6.0,5,921.0,6,51.0,27,1979,24.5,19271.92,19271.92,2,24867.0,0.7749997989303091
17651,2014,10.0,1,437.0,1,-7.0,3,1960,17.1,2364.0,2364.0,1,1311.0,1.803203661327231
17652,2005,11.0,5,549.0,8,19.0,3,1972,13.5,1956.24,1956.24,1,1647.0,1.18775956284153
17653,2010,6.0,5,1122.0,6,37.0,27,1958,23.7,27173.72,27173.72,3,30294.0,0.8970000660196739
17654,2009,6.0,4,819.0,3,37.0,6,2006,24.7,2845.94,2845.94,3,4914.0,0.5791493691493692
17655,2011,1.0,1,539.0,6,172.0,4,2009,7.0,2152.12,2152.12,2,2156.0,0.9982003710575139
17656,2008,10.0,2,508.0,2,19.0,3,2006,16.8,1915.12,1915.12,1,1524.0,1.2566404199475065
17657,2007,1.0,5,430.0,6,55.0,14,2001,9.1,7465.77,7465.77,3,6020.0,1.2401611295681063
17658,2005,9.0,1,351.0,3,203.0,5,1946,19.7,1956.89,1956.89,3,1755.0,1.115037037037037
17659,2013,10.0,3,1024.0,6,203.0,23,1967,16.0,19521.11,19521.11,3,23552.0,0.8288514775815218
17660,2014,3.0,4,342.0,4,172.0,2,1984,15.1,461.68,461.68,3,684.0,0.6749707602339181
17661,2011,12.0,1,734.0,3,337.0,6,1952,8.1,447.25,447.25,2,4404.0,0.10155540417801998
17662,2010,8.0,4,240.0,3,37.0,5,1957,21.5,62.78,62.78,2,1200.0,0.05231666666666667
17663,2005,3.0,4,306.0,6,337.0,5,1989,17.2,1477.98,1477.98,1,1530.0,0.966
17664,2013,9.0,1,372.0,6,55.0,3,1997,18.7,2099.87,2099.87,1,1116.0,1.8816039426523297
17665,2009,9.0,3,689.0,5,51.0,22,1931,21.5,10124.42,10124.42,2,15158.0,0.6679258477371685
17666,2005,9.0,5,429.0,8,203.0,11,1927,19.1,2422.55,2422.55,2,4719.0,0.5133608815426998
17667,2006,2.0,1,122.0,6,117.0,1,1997,11.7,191.3,191.3,1,122.0,1.568032786885246
17668,2008,2.0,1,179.0,3,12.0,7,1978,16.0,1098.84,1098.84,3,1253.0,0.8769672785315242
17669,2014,3.0,5,1260.0,6,55.0,4,1937,17.3,7056.0,7056.0,1,5040.0,1.4
17670,2010,2.0,5,582.0,4,37.0,3,1975,15.5,1938.33,1938.33,3,1746.0,1.1101546391752577
17671,2006,10.0,1,589.0,2,12.0,2,1956,15.6,1180.99,1180.99,2,1178.0,1.0025382003395586
17672,2011,1.0,1,411.0,8,19.0,4,1987,10.4,2670.43,2670.43,3,1644.0,1.6243491484184913
17673,2014,6.0,5,225.0,6,19.0,23,1946,25.2,4238.32,4238.32,3,5175.0,0.818999033816425
17674,2006,12.0,3,460.0,7,55.0,21,1967,8.9,11757.77,11757.77,1,9660.0,1.2171604554865425
17675,2013,8.0,3,486.0,2,-7.0,17,2006,23.3,7017.91,7017.91,3,8262.0,0.8494202372306947
17676,2013,9.0,5,1203.0,8,172.0,17,1963,18.6,17546.96,17546.96,3,20451.0,0.8580000977947289
17677,2010,4.0,5,439.0,8,117.0,9,1987,22.7,5139.78,5139.78,1,3951.0,1.3008807896735004
17678,2005,6.0,3,1085.0,5,37.0,7,1928,21.7,6200.21,6200.21,2,7595.0,0.8163541803818302
17679,2014,6.0,1,547.0,2,172.0,1,1923,24.3,755.61,755.61,3,547.0,1.3813711151736747
17680,2011,11.0,1,803.0,6,203.0,4,1964,13.3,5036.42,5036.42,1,3212.0,1.5680012453300125
17681,2008,9.0,4,306.0,6,337.0,5,1989,21.4,850.3,850.3,3,1530.0,0.5557516339869281
17682,2005,1.0,3,464.0,3,12.0,3,2001,7.7,1342.86,1342.86,3,1392.0,0.9646982758620689
17683,2008,12.0,2,1527.0,5,117.0,3,1983,7.8,5991.58,5991.58,3,4581.0,1.3079196681947174
17684,2012,2.0,5,557.0,6,37.0,7,1925,13.6,4366.88,4366.88,1,3899.0,1.12
17685,2012,1.0,1,1186.0,3,117.0,5,1999,8.2,6455.64,6455.64,1,5930.0,1.0886408094435076
17686,2009,2.0,1,1231.0,5,55.0,5,1935,9.3,9221.57,9221.57,1,6155.0,1.4982242079610073
17687,2007,6.0,1,122.0,6,117.0,1,1997,23.3,126.56,126.56,3,122.0,1.0373770491803278
17688,2005,5.0,1,230.0,6,203.0,4,1967,22.4,878.42,878.42,2,920.0,0.9548043478260869
17689,2007,3.0,2,388.0,4,172.0,2,1936,15.5,1149.85,1149.85,1,776.0,1.4817654639175257
17690,2013,7.0,2,911.0,5,172.0,1,1986,24.4,991.6,991.6,2,911.0,1.0884742041712405
17691,2007,2.0,4,923.0,8,12.0,3,1975,15.2,2472.48,2472.48,3,2769.0,0.8929144095341278
17692,2014,2.0,4,625.0,2,51.0,1,1975,12.7,548.63,548.63,1,625.0,0.877808
17693,2005,10.0,3,293.0,8,172.0,28,1972,16.0,7553.2,7553.2,3,8204.0,0.9206728425158459
17694,2007,12.0,2,599.0,1,337.0,2,1946,6.7,1715.41,1715.41,3,1198.0,1.4318948247078465
17695,2011,10.0,3,623.0,8,337.0,26,1993,18.3,13073.8,13073.8,3,16198.0,0.8071243363378194
17696,2006,12.0,2,453.0,5,55.0,2,1937,10.8,1262.44,1262.44,3,906.0,1.3934216335540839
17697,2009,4.0,4,268.0,8,37.0,2,1963,21.1,313.56,313.56,3,536.0,0.585
17698,2014,12.0,4,625.0,2,51.0,1,1975,8.8,351.66,351.66,2,625.0,0.562656
17699,2012,2.0,3,350.0,3,19.0,22,1963,13.6,386.69,386.69,2,7700.0,0.05021948051948052
17700,2013,9.0,3,179.0,3,12.0,7,1978,22.0,554.15,554.15,3,1253.0,0.4422585794094174
17701,2014,7.0,2,222.0,4,117.0,2,1982,26.3,436.36,436.36,3,444.0,0.9827927927927929
17702,2007,6.0,1,1003.0,4,-7.0,6,1994,24.1,11394.24,11394.24,1,6018.0,1.8933599202392821
17703,2007,10.0,1,836.0,2,12.0,3,1971,13.9,5407.25,5407.25,1,2508.0,2.156000797448166
17704,2006,8.0,1,411.0,8,19.0,4,1987,22.8,2733.75,2733.75,1,1644.0,1.6628649635036497
17705,2007,8.0,2,857.0,8,37.0,6,1966,22.3,5534.85,5534.85,3,5142.0,1.0764002333722287
17706,2013,9.0,1,657.0,2,19.0,5,1972,22.7,3136.52,3136.52,2,3285.0,0.9548006088280061
17707,2006,5.0,3,394.0,1,37.0,11,1940,23.4,4805.54,4805.54,1,4334.0,1.1088001845869866
17708,2014,4.0,1,301.0,7,12.0,2,1920,20.8,944.99,944.99,3,602.0,1.569750830564784
17709,2013,8.0,3,177.0,5,337.0,25,1947,21.5,4667.81,4667.81,1,4425.0,1.0548723163841809
17710,2011,10.0,5,479.0,1,203.0,27,1973,18.4,7998.41,7998.41,2,12933.0,0.6184497023119152
17711,2006,11.0,1,1029.0,5,117.0,4,1956,14.6,5524.17,5524.17,3,4116.0,1.3421209912536443
17712,2008,11.0,1,252.0,8,337.0,5,1976,13.1,1781.13,1781.13,3,1260.0,1.4135952380952381
17713,2011,3.0,1,365.0,3,203.0,2,1963,19.2,1184.7,1184.7,1,730.0,1.6228767123287673
17714,2006,6.0,2,565.0,5,117.0,5,2006,25.1,2415.48,2415.48,3,2825.0,0.8550371681415929
17715,2008,5.0,4,923.0,8,12.0,3,1975,23.2,973.41,973.41,2,2769.0,0.3515384615384615
17716,2013,3.0,4,371.0,2,117.0,2,1945,17.3,341.58,341.58,2,742.0,0.46035040431266844
17717,2007,4.0,3,623.0,1,51.0,26,1999,21.2,7592.33,7592.33,2,16198.0,0.46872021237189776
17718,2007,5.0,5,529.0,2,117.0,26,1989,22.6,8911.22,8911.22,2,13754.0,0.6479002472008143
17719,2009,3.0,1,803.0,6,203.0,4,1964,17.6,3856.33,3856.33,3,3212.0,1.2006008717310086
17720,2009,5.0,4,218.0,4,37.0,6,1990,24.9,1153.66,1153.66,1,1308.0,0.8820030581039756
17721,2012,11.0,1,1178.0,4,117.0,3,1930,9.6,5796.91,5796.91,3,3534.0,1.6403254102999434
17722,2009,3.0,4,819.0,3,37.0,6,2006,18.0,2786.24,2786.24,1,4914.0,0.567000407000407
17723,2006,4.0,1,388.0,4,37.0,3,1970,17.3,2108.05,2108.05,1,1164.0,1.8110395189003439
17724,2009,12.0,4,2362.0,6,117.0,6,2007,8.7,13094.93,13094.93,1,14172.0,0.9240001411233418
17725,2014,6.0,1,448.0,1,-7.0,6,1987,21.4,2935.3,2935.3,3,2688.0,1.0920014880952382
17726,2012,12.0,5,373.0,8,203.0,16,1940,8.5,7012.59,7012.59,3,5968.0,1.175031836461126
17727,2014,7.0,3,880.0,5,12.0,8,2000,26.0,4299.61,4299.61,3,7040.0,0.6107400568181818
17728,2009,6.0,1,157.0,6,12.0,3,1921,25.0,367.95,367.95,2,471.0,0.7812101910828025
17729,2008,11.0,3,686.0,3,172.0,18,1950,14.1,12128.16,12128.16,3,12348.0,0.9821963070942663
17730,2011,2.0,1,1127.0,6,12.0,2,1936,13.1,4297.79,4297.79,3,2254.0,1.9067391304347825
17731,2007,3.0,1,293.0,8,172.0,28,1972,15.7,6124.34,6124.34,3,8204.0,0.7465065821550463
17732,2011,4.0,5,976.0,3,19.0,26,2001,20.8,1769.98,1769.98,2,25376.0,0.06975015762925599
17733,2014,10.0,1,575.0,6,19.0,5,1979,14.1,3244.15,3244.15,2,2875.0,1.1284
17734,2012,8.0,5,1122.0,6,37.0,27,1958,21.0,25992.25,25992.25,3,30294.0,0.8579999339803261
17735,2012,3.0,1,547.0,2,172.0,1,1923,18.1,821.16,821.16,3,547.0,1.5012065813528335
17736,2014,5.0,1,448.0,1,-7.0,6,1987,24.7,4425.52,4425.52,1,2688.0,1.6463988095238098
17737,2009,9.0,1,187.0,1,172.0,4,2002,17.9,4851.541864684603,4851.541864684603,1,748.0,6.486018535674603
17738,2011,1.0,1,656.6619098651926,3,117.0,5,1922,8.6,169.79,169.79,2,3283.309549325963,0.0517130649575385
17739,2007,9.0,1,1105.0,7,117.0,6,1966,16.6,7279.87,7279.87,2,6630.0,1.0980196078431372
17740,2008,2.0,1,1105.0,7,117.0,6,1966,12.3,17387.22,17387.22,3,6630.0,2.622506787330317
17741,2005,6.0,1,129.0,1,337.0,2,1952,26.6,295.82,295.82,3,258.0,1.1465891472868217
17742,2012,5.0,3,1085.0,5,37.0,7,1928,21.8,6618.4,6618.4,1,7595.0,0.871415404871626
17743,2005,12.0,5,1203.0,8,172.0,17,1963,9.2,10955.19,10955.19,2,20451.0,0.5356799178524277
17744,2014,9.0,5,429.0,8,203.0,11,1927,21.5,6405.76,6405.76,1,4719.0,1.3574401356219539
17745,2012,10.0,1,232.0,5,172.0,3,1976,16.5,1042.76,1042.76,1,696.0,1.4982183908045976
17746,2010,12.0,1,435.0,6,203.0,6,1925,10.6,4501.73,4501.73,1,2610.0,1.7248007662835247
17747,2009,11.0,2,1013.0,4,117.0,6,1977,13.8,10292.73,10292.73,1,6078.0,1.6934402764067127
17748,2014,5.0,1,487.0,1,51.0,2,1934,26.3,729.19,729.19,2,974.0,0.7486550308008214
17749,2014,12.0,4,833.0,2,117.0,4,1935,9.6,3776.8,3776.8,3,3332.0,1.1334933973589436
17750,2008,12.0,1,1068.0,1,12.0,11,1946,7.7,14210.38,14210.38,1,11748.0,1.2095999319033026
17751,2014,7.0,1,813.0,3,12.0,4,1961,24.1,3995.08,3995.08,3,3252.0,1.22849938499385
17752,2013,7.0,1,656.6619098651926,1,-7.0,6,1987,23.0,2641.77,2641.77,3,3939.971459191155,0.6705048570433895
17753,2010,5.0,3,464.0,3,12.0,3,2001,21.4,1389.1,1389.1,1,1392.0,0.9979166666666666
17754,2014,12.0,1,239.0,7,117.0,6,1959,7.8,1574.56,1574.56,2,1434.0,1.0980195258019525
17755,2006,3.0,1,423.0,7,37.0,4,1991,17.1,1206.4,1206.4,2,1692.0,0.7130023640661939
17756,2012,7.0,3,350.0,3,19.0,22,1963,24.6,367.36,367.36,2,7700.0,0.04770909090909091
17757,2012,6.0,2,837.0,5,203.0,3,1934,23.7,2733.15,2733.15,2,2511.0,1.0884707287933095
17758,2006,5.0,2,508.0,2,19.0,3,2006,23.7,1434.33,1434.33,2,1524.0,0.9411614173228346
17759,2009,6.0,1,451.0,1,337.0,5,1993,23.0,3788.4,3788.4,1,2255.0,1.68
17760,2007,6.0,1,439.0,3,19.0,5,1958,24.5,2480.83,2480.83,3,2195.0,1.1302186788154898
17761,2009,10.0,5,956.0,2,51.0,13,2002,15.2,15311.3,15311.3,1,12428.0,1.2320003218538782
17762,2011,6.0,1,317.0,8,51.0,2,1976,23.8,1104.46,1104.46,1,634.0,1.74205047318612
17763,2006,6.0,1,342.0,4,172.0,2,1984,23.0,723.95,723.95,1,684.0,1.058406432748538
17764,2014,11.0,3,924.0,7,203.0,25,1931,10.9,27730.72,27730.72,3,23100.0,1.2004640692640693
17765,2007,4.0,2,399.0,5,12.0,4,1975,22.0,2244.77,2244.77,1,1596.0,1.4064974937343357
17766,2008,4.0,1,1107.0,4,203.0,4,1927,18.5,5582.32,5582.32,3,4428.0,1.2606865401987353
17767,2006,7.0,1,215.0,4,37.0,6,1981,23.8,1700.98,1700.98,3,1290.0,1.3185891472868216
17768,2012,6.0,1,279.0,6,12.0,18,1945,26.8,2957.96,2957.96,2,5022.0,0.5890003982477101
17769,2013,1.0,1,489.0,6,37.0,2,1934,8.2,1686.85,1686.85,1,978.0,1.724795501022495
17770,2009,7.0,1,1127.0,6,12.0,2,1936,23.7,2152.12,2152.12,2,2254.0,0.9548003549245785
17771,2006,5.0,2,2447.0,8,19.0,6,1943,23.5,22919.42,22919.42,1,14682.0,1.5610557144803159
17772,2013,9.0,2,451.0,1,337.0,5,1993,18.7,3485.33,3485.33,1,2255.0,1.54560088691796
17773,2007,1.0,5,285.0,7,55.0,8,1932,8.8,3377.14,3377.14,1,2280.0,1.4812017543859648
17774,2014,11.0,5,464.0,5,55.0,18,1947,13.7,8370.86,8370.86,3,8352.0,1.002258141762452
17775,2014,10.0,1,932.0,5,117.0,6,1958,16.0,5103.31,5103.31,3,5592.0,0.9126090844062947
17776,2005,3.0,5,843.0,4,203.0,4,1941,16.3,3528.58,3528.58,3,3372.0,1.046435349940688
17777,2013,5.0,1,290.0,2,-7.0,5,1981,23.9,1915.91,1915.91,3,1450.0,1.3213172413793104
17778,2008,4.0,1,589.0,2,12.0,2,1956,19.4,1180.99,1180.99,2,1178.0,1.0025382003395586
17779,2005,9.0,3,163.0,1,12.0,21,1989,19.8,2726.62,2726.62,3,3423.0,0.7965585743499853
17780,2006,11.0,5,1296.0,3,12.0,20,2008,10.8,27016.27,27016.27,3,25920.0,1.0422943672839506
17781,2014,4.0,5,1418.0,5,12.0,20,1964,19.2,19895.58,19895.58,3,28360.0,0.7015366713681241
17782,2005,4.0,1,437.0,1,-7.0,3,1960,19.9,2055.65,2055.65,1,1311.0,1.568001525553013
17783,2006,2.0,1,657.0,6,-7.0,1,1963,14.3,684.33,684.33,2,657.0,1.0415981735159818
17784,2013,8.0,1,260.0,4,117.0,4,2009,22.6,857.58,857.58,2,1040.0,0.8245961538461539
17785,2007,1.0,5,557.0,6,37.0,7,1925,9.0,5021.91,5021.91,1,3899.0,1.287999487047961
17786,2012,3.0,2,529.0,1,55.0,4,1974,15.4,2467.2,2467.2,3,2116.0,1.1659735349716445
17787,2012,7.0,3,313.0,3,-7.0,7,1978,23.8,2484.59,2484.59,1,2191.0,1.1339981743496121
17788,2006,7.0,3,648.0,8,172.0,29,1937,25.5,9437.34,9437.34,2,18792.0,0.5021998722860792
17789,2007,3.0,1,448.0,1,-7.0,6,1987,20.1,2572.34,2572.34,2,2688.0,0.9569717261904762
17790,2005,1.0,4,371.0,5,-7.0,6,1953,10.5,1701.55,1701.55,1,2226.0,0.7643980233602875
17791,2010,7.0,1,301.0,7,12.0,2,1920,23.1,661.01,661.01,2,602.0,1.0980232558139535
17792,2014,2.0,3,863.0,5,19.0,4,1940,14.4,3370.6,3370.6,3,3452.0,0.9764194669756663
17793,2008,10.0,2,312.0,1,-7.0,1,1941,19.0,231.55,231.55,2,312.0,0.7421474358974359
17794,2010,11.0,3,661.0,5,-7.0,12,1938,15.1,4709.32,4709.32,2,7932.0,0.5937115481593545
17795,2014,1.0,1,734.0,3,337.0,6,1952,1.3,8079.4,8079.4,1,4404.0,1.8345594913714804
17796,2008,1.0,5,285.0,7,55.0,8,1932,7.0,3407.3,3407.3,3,2280.0,1.4944298245614036
17797,2009,1.0,3,863.0,5,19.0,4,1940,7.7,3166.45,3166.45,1,3452.0,0.9172798377752027
17798,2006,9.0,2,260.0,4,55.0,5,1979,18.8,1834.56,1834.56,1,1300.0,1.4112
17799,2014,6.0,4,788.0,4,117.0,6,1998,23.2,2198.52,2198.52,2,4728.0,0.46499999999999997
17800,2007,5.0,3,954.0,8,117.0,27,1943,22.9,30157.26,30157.26,1,25758.0,1.170791986955509
17801,2009,3.0,2,453.0,5,55.0,2,1937,19.5,1440.5,1440.5,1,906.0,1.5899558498896247
17802,2013,2.0,1,975.0,2,12.0,3,1994,14.3,2932.43,2932.43,2,2925.0,1.002540170940171
17803,2010,1.0,1,803.0,6,203.0,4,1964,10.9,6058.16,6058.16,3,3212.0,1.886102117061021
17804,2010,4.0,1,912.0,6,172.0,6,1951,21.2,8151.09,8151.09,1,5472.0,1.4895997807017545
17805,2011,10.0,4,268.0,8,37.0,2,1963,17.6,206.37,206.37,2,536.0,0.38501865671641794
17806,2014,9.0,3,228.0,1,55.0,22,1960,21.7,4550.52,4550.52,1,5016.0,0.9072009569377991
17807,2006,10.0,2,427.0,4,55.0,1,1946,17.1,602.58,602.58,1,427.0,1.4111943793911008
17808,2012,3.0,3,239.0,5,37.0,18,1998,17.7,3107.3,3107.3,3,4302.0,0.7222919572291958
17809,2008,11.0,4,953.0,2,-7.0,1,1982,13.5,811.0,811.0,3,953.0,0.85099685204617
17810,2013,12.0,1,365.0,3,203.0,2,1963,6.6,54.18,54.18,2,730.0,0.07421917808219178
17811,2010,12.0,1,357.0,7,337.0,6,1921,11.8,5390.37,5390.37,3,2142.0,2.5165126050420166
17812,2008,8.0,2,1114.0,4,51.0,4,1924,25.2,5255.23,5255.23,3,4456.0,1.1793604129263913
17813,2011,7.0,1,635.0,2,12.0,5,2008,23.5,6845.3,6845.3,1,3175.0,2.156
17814,2009,9.0,1,558.0,2,117.0,3,1938,18.6,2887.32,2887.32,1,1674.0,1.7248028673835127
17815,2011,6.0,1,813.0,3,12.0,4,1961,21.5,3355.87,3355.87,3,3252.0,1.031940344403444
17816,2010,6.0,1,290.0,2,-7.0,5,1981,25.1,1522.91,1522.91,2,1450.0,1.0502827586206898
17817,2008,1.0,4,819.0,3,37.0,6,2006,3.5,4829.48,4829.48,1,4914.0,0.9828001628001627
17818,2011,4.0,2,1013.0,4,117.0,6,1977,21.0,4974.24,4974.24,2,6078.0,0.818400789733465
17819,2013,1.0,2,608.0,1,203.0,6,1950,9.9,3134.8,3134.8,2,3648.0,0.8593201754385965
17820,2006,11.0,1,588.0,2,12.0,4,1963,15.3,2357.97,2357.97,2,2352.0,1.0025382653061223
17821,2012,8.0,2,1013.0,4,117.0,6,1977,20.3,6869.48,6869.48,3,6078.0,1.1302204672589666
17822,2012,11.0,5,1266.0,6,37.0,29,1952,12.7,25038.95,25038.95,2,36714.0,0.6820000544751321
